customer_id,age,gender,city,income,registration_date,risk_category
18649,28,Male,Jaipur,474276.02721988934,2023-09-10,High
18650,29,Female,Ahmedabad,341990.645706271,2024-08-31,High
18651,28,Female,Kolkata,956479.9521926389,2023-11-26,High
18652,37,Female,Jaipur,490233.4754971132,2024-12-19,Low
18653,64,Female,Bengaluru,1164278.072776591,2023-11-25,Medium
18654,52,Female,Jaipur,1154416.2036586548,2025-06-13,Low
18655,48,Male,Ahmedabad,1021422.9367866053,2021-10-18,Low
18656,54,Female,Mumbai,516053.2051152819,2023-01-16,Low
18657,50,Male,Jaipur,1330401.539366804,2022-10-07,Low
18658,29,Male,Ahmedabad,211889.1074811027,2020-10-12,High
18659,54,Female,Ahmedabad,579249.8968709351,2023-10-12,Low
18660,62,Female,Kolkata,1008304.7815994449,2024-03-16,Medium
18661,40,Male,Jaipur,988673.7835714807,2023-03-04,Low
18662,42,Male,Ahmedabad,618714.7774986544,2025-10-02,Low
18663,62,Male,Delhi,603587.1771595107,2023-10-09,Medium
18664,42,Female,Kolkata,746152.4235332108,2021-01-27,Low
18665,46,Male,Ahmedabad,778255.4360999789,2024-03-21,Low
18666,63,Female,Kolkata,682639.3552036089,2024-09-29,Medium
18667,44,Male,Jaipur,1214498.9003382549,2025-06-12,Low
18668,32,Female,Chennai,629092.2111435067,2025-10-14,Low
18669,54,Female,Ahmedabad,1166616.8113850013,2020-12-27,Low
18670,41,Male,Lucknow,901482.7934645304,2023-06-03,Low
18671,46,Female,Delhi,1054797.3540686856,2020-03-10,Low
18672,47,Female,Chennai,426272.0574421229,2021-03-24,Low
18673,61,Male,Mumbai,,2025-09-11,Medium
18674,33,Female,Chennai,1048150.7565219756,2020-02-26,Low
18675,53,Male,Pune,633492.0485736171,2023-06-28,Low
18676,54,Male,Mumbai,1011984.4689894671,2023-04-24,Low
18677,31,Male,Lucknow,,2021-06-22,Low
18678,25,Female,Bengaluru,681342.9369866521,2020-12-01,High
18679,36,Female,Kolkata,1091775.0983550865,2022-08-16,Low
18680,27,Male,Mumbai,754506.682169408,2022-08-26,High
18681,48,Female,Bengaluru,733942.2155906875,2025-03-10,Low
18682,26,Male,Ahmedabad,1151139.6405077842,2023-12-09,High
18683,26,Male,Jaipur,311628.002383302,2025-03-21,High
18684,39,Male,Pune,,2024-11-02,Low
18685,49,Female,Hyderabad,783491.2821720256,2021-01-01,Low
18686,56,Female,Pune,600814.6732876303,2021-08-09,Medium
18687,43,Female,Pune,1143537.0427345545,2021-04-24,Low
18688,55,Male,Pune,572483.2391760086,2022-02-16,Low
18689,25,Male,Ahmedabad,575617.9543106449,2023-07-13,High
18690,39,Female,Hyderabad,200000.0,2023-05-07,Low
18691,62,Female,Hyderabad,1077687.366584824,2025-02-02,Medium
18692,47,Male,Jaipur,717669.8288897718,2022-07-20,Low
18693,63,Male,Ahmedabad,718109.819172963,2020-11-02,Medium
18694,43,Male,Hyderabad,746695.5329140485,2020-04-14,Low
18695,54,Male,Kolkata,1098314.5981482242,2021-01-02,Low
18696,64,Female,Jaipur,1203215.4897903965,2024-10-20,Medium
18697,35,Female,Kolkata,366885.14733496506,2020-09-18,Low
18698,52,Male,Chennai,684269.7321565729,2020-01-05,Low
18699,31,Male,Pune,516208.9951158806,2021-04-11,Low
18700,45,Female,Delhi,744084.068705722,2023-12-16,Low
18701,42,Male,Ahmedabad,777235.268356977,2024-12-09,Low
18702,29,Male,Pune,370328.24615492555,2020-09-12,High
18703,53,Female,Kolkata,892166.2394479214,2025-04-15,Low
18704,52,Female,Bengaluru,687703.998957787,2020-01-06,Low
18705,55,Female,Jaipur,995122.052413305,2022-01-19,Low
18706,44,Male,Delhi,807574.5046477792,2022-08-30,Low
18707,46,Male,Hyderabad,370946.8765829002,2022-01-04,Low
18708,28,Female,Delhi,953659.2433181815,2023-04-24,High
18709,40,Female,Kolkata,464984.39946779096,2022-01-21,Low
18710,28,Male,Pune,492128.1867883437,2020-06-09,High
18711,29,Male,Jaipur,720804.0910502207,2021-03-25,High
18712,35,Male,Kolkata,728724.9240961669,2021-09-08,Low
18713,22,Female,Kolkata,361632.72667231684,2024-05-06,High
18714,34,Female,Chennai,763050.2590361724,2021-04-30,Low
18715,24,Male,Lucknow,777750.9924288144,2022-04-13,High
18716,49,Female,Lucknow,767970.3439122227,2021-03-02,Low
18717,59,Female,Hyderabad,378008.0165137876,2020-02-17,Medium
18718,36,Female,Lucknow,835976.9365846649,2021-05-27,Low
18719,57,Male,Hyderabad,954881.5020447923,2020-09-04,Medium
18720,24,Male,Hyderabad,463351.0325818747,2021-04-19,High
18721,25,Female,Chennai,531111.2947530872,2024-03-09,High
18722,26,Male,Mumbai,996835.2153555042,2021-12-05,High
18723,47,Female,Delhi,1194994.0663060942,2022-05-08,Low
18724,46,Female,Bengaluru,758407.3730291293,2023-05-30,Low
18725,31,Male,Pune,687606.7510679741,2020-07-16,Low
18726,29,Female,Mumbai,849555.367961947,2023-10-01,High
18727,33,Female,Bengaluru,1139085.4444533885,2021-05-04,Low
18728,24,Female,Pune,587491.628664895,2025-11-15,High
18729,48,Female,Kolkata,678993.4702766484,2024-06-13,Low
18730,44,Female,Delhi,672431.3565080955,2022-02-17,Low
18731,61,Female,Hyderabad,445824.4976082656,2025-04-30,Medium
18732,54,Male,Mumbai,1013196.9170005138,2025-04-12,Low
18733,35,Female,Chennai,865284.3817378703,2021-04-14,Low
18734,44,Male,Delhi,295681.2580952208,2024-09-16,Low
18735,52,Male,Ahmedabad,797162.2476532685,2022-10-17,Low
18736,34,Male,Lucknow,1215563.436501747,2021-10-19,Low
18737,33,Male,Kolkata,868852.4874014282,2024-05-10,Low
18738,56,Male,Mumbai,1200997.5009819,2023-05-12,Medium
18739,39,Female,Delhi,659965.2084674542,2022-08-30,Low
18740,42,Female,Hyderabad,1041546.3920946277,2025-05-12,Low
18741,63,Male,Bengaluru,1128731.3574076006,2023-03-24,Medium
18742,22,Female,Jaipur,781817.4996965341,2025-09-03,High
18743,59,Male,Mumbai,697215.4080215946,2020-03-26,Medium
18744,62,Female,Pune,1074995.108415944,2020-12-30,Medium
18745,63,Male,Jaipur,935017.8307457141,2025-07-02,Medium
18746,30,Male,Jaipur,1038500.9804099858,2020-10-01,Low
18747,44,Male,Kolkata,903274.7572617847,2023-09-30,Low
18748,35,Female,Pune,780086.1515037704,2025-05-29,Low
18749,32,Female,Ahmedabad,777814.3374060659,2024-02-06,Low
18750,28,Male,Bengaluru,711303.2509121896,2025-07-21,High
18751,52,Male,Chennai,900067.8592549283,2022-01-31,Low
18752,45,Female,Hyderabad,755668.6807976608,2022-03-18,Low
18753,47,Female,Jaipur,863341.5073125156,2024-07-16,Low
18754,51,Male,Jaipur,601825.0749926454,2025-10-01,Low
18755,55,Male,Hyderabad,587090.7479651737,2021-01-16,Low
18756,59,Male,Delhi,946037.3028940215,2025-08-06,Medium
18757,26,Female,Mumbai,897118.3825122068,2021-10-04,High
18758,26,Male,Bengaluru,692511.7698143993,2021-07-17,High
18759,40,Female,Delhi,1144223.4758770678,2021-09-06,Low
18760,59,Female,Chennai,594730.9494340501,2020-06-13,Medium
18761,49,Male,Kolkata,909333.9789975112,2020-05-29,Low
18762,47,Female,Jaipur,914427.6683252113,2025-09-18,Low
18763,63,Male,Hyderabad,813371.1030489972,2022-01-30,Medium
18764,44,Male,Hyderabad,1116546.2338732171,2023-05-26,Low
18765,51,Female,Hyderabad,1206816.4236876841,2025-05-03,Low
18766,24,Male,Mumbai,,2020-04-10,High
18767,49,Female,Bengaluru,231225.66870294733,2022-01-09,Low
18768,54,Female,Hyderabad,677703.9199971848,2020-09-21,Low
18769,63,Male,Mumbai,554266.1523501965,2022-03-23,Medium
18770,24,Female,Chennai,690725.2632169524,2024-05-26,High
18771,26,Female,Lucknow,1254881.052162828,2022-02-25,High
18772,40,Male,Jaipur,1474146.817877498,2024-01-20,Low
18773,63,Female,Mumbai,562956.0702070248,2024-10-04,Medium
18774,22,Male,Pune,856064.8697375879,2021-10-22,High
18775,59,Male,Delhi,850426.4503567425,2023-03-24,Medium
18776,30,Female,Lucknow,886439.0194355724,2021-09-10,Low
18777,26,Female,Jaipur,457379.9968079173,2023-03-30,High
18778,63,Male,Hyderabad,1108948.4003846385,2024-03-27,Medium
18779,55,Female,Bengaluru,,2022-09-28,Low
18780,58,Male,Pune,679990.5744510249,2021-03-06,Medium
18781,54,Female,Kolkata,1107690.2733470872,2020-02-15,Low
18782,46,Male,Lucknow,439527.898351171,2022-06-30,Low
18783,63,Male,Ahmedabad,376682.87913466163,2022-09-24,Medium
18784,50,Female,Jaipur,866211.4591918394,2021-07-22,Low
18785,46,Female,Pune,907811.5937628131,2022-07-06,Low
18786,30,Female,Kolkata,759044.5770688091,2020-12-02,Low
18787,24,Male,Ahmedabad,1076837.7493613756,2021-07-12,High
18788,36,Male,Jaipur,635627.4989224769,2025-08-07,Low
18789,25,Female,Ahmedabad,1101095.3955418034,2024-04-26,High
18790,59,Female,Kolkata,997024.0095948033,2022-02-03,Medium
18791,41,Male,Ahmedabad,1265711.625214185,2025-11-14,Low
18792,44,Female,Jaipur,356771.22480899084,2020-03-31,Low
18793,58,Female,Kolkata,678414.5935255624,2023-03-03,Medium
18794,29,Male,Kolkata,573449.8514900312,2025-10-18,High
18795,58,Female,Delhi,994238.8051933964,2025-03-14,Medium
18796,54,Male,Jaipur,1193258.2427694565,2025-11-25,Low
18797,54,Male,Ahmedabad,706991.2819738763,2021-12-01,Low
18798,28,Female,Chennai,949849.152654285,2023-04-25,High
18799,43,Female,Lucknow,1160904.7481523177,2020-04-15,Low
18800,26,Female,Bengaluru,881558.8475749737,2023-08-11,High
18801,36,Male,Jaipur,975364.3782458403,2021-12-22,Low
18802,42,Male,Lucknow,304187.2899183255,2021-07-24,Low
18803,46,Male,Pune,1191461.4724398723,2021-10-25,Low
18804,38,Female,Jaipur,725308.4051075268,2024-07-02,Low
18805,28,Male,Pune,1467437.9683950907,2025-05-15,High
18806,40,Male,Ahmedabad,587290.5531965871,2020-12-17,Low
18807,28,Male,Lucknow,918642.6228529481,2022-09-30,High
18808,61,Female,Chennai,1006387.0757836705,2021-07-27,Medium
18809,45,Male,Lucknow,200000.0,2021-11-30,Low
18810,32,Female,Lucknow,1244350.3130921274,2021-01-01,Low
18811,62,Female,Kolkata,985774.9085757995,2024-06-18,Medium
18812,22,Male,Ahmedabad,426388.59998027136,2025-09-20,High
18813,53,Male,Pune,892436.6336062223,2024-04-16,Low
18814,61,Male,Mumbai,890989.2851125976,2023-02-22,Medium
18815,23,Female,Lucknow,766409.9507705205,2022-06-03,High
18816,36,Female,Hyderabad,650986.6395867183,2023-08-03,Low
18817,42,Female,Ahmedabad,,2020-03-28,Low
18818,45,Female,Jaipur,1015332.8794187016,2021-10-10,Low
18819,38,Male,Kolkata,1005219.578438867,2025-01-16,Low
18820,30,Male,Hyderabad,802121.8066143014,2023-11-14,Low
18821,56,Female,Delhi,857162.8279039018,2024-11-05,Medium
18822,41,Female,Jaipur,768240.4715431258,2025-11-21,Low
18823,40,Female,Mumbai,556756.082561218,2024-06-21,Low
18824,39,Female,Chennai,785678.4106507794,2023-07-28,Low
18825,41,Female,Ahmedabad,616354.9251657883,2024-09-10,Low
18826,51,Female,Hyderabad,551116.4003386023,2023-09-10,Low
18827,61,Female,Mumbai,200000.0,2023-08-02,Medium
18828,22,Female,Hyderabad,697791.1243018456,2024-10-14,High
18829,45,Male,Chennai,996368.1172508913,2025-02-01,Low
18830,45,Male,Chennai,1105779.4883078248,2023-06-15,Low
18831,40,Female,Mumbai,911544.9248309555,2023-05-02,Low
18832,51,Male,Delhi,476122.301486372,2022-07-14,Low
18833,47,Male,Kolkata,,2020-03-16,Low
18834,63,Male,Lucknow,511278.58394719183,2023-05-01,Medium
18835,59,Female,Chennai,1277353.059831478,2024-06-29,Medium
18836,50,Female,Jaipur,703185.0770841145,2020-08-26,Low
18837,34,Female,Pune,676428.7043331057,2025-04-08,Low
18838,25,Male,Chennai,1030710.6808489893,2022-12-14,High
18839,38,Female,Jaipur,790226.2407313812,2022-08-14,Low
18840,54,Male,Mumbai,1067910.262531681,2023-03-17,Low
18841,26,Female,Bengaluru,519218.1074728586,2021-08-10,High
18842,49,Female,Delhi,822255.1366731327,2024-09-14,Low
18843,45,Male,Pune,926819.2827039411,2020-11-28,Low
18844,38,Female,Jaipur,200000.0,2024-08-12,Low
18845,60,Male,Delhi,629336.4586364153,2021-09-18,Medium
18846,61,Female,Kolkata,646542.8965198362,2025-10-20,Medium
18847,32,Female,Delhi,813808.7090990489,2022-10-27,Low
18848,33,Female,Bengaluru,722465.273729563,2022-03-17,Low
18849,34,Male,Mumbai,,2022-12-25,Low
18850,29,Female,Kolkata,741380.5067722757,2024-02-22,High
18851,22,Male,Delhi,1086852.7798735243,2021-02-05,High
18852,30,Male,Bengaluru,1327677.8421787634,2023-11-18,Low
18853,49,Male,Kolkata,424860.1233457478,2021-09-01,Low
18854,23,Female,Kolkata,806173.0478315832,2020-08-15,High
18855,35,Female,Hyderabad,1071585.2475470842,2021-01-29,Low
18856,34,Female,Mumbai,624268.9292214077,2022-03-21,Low
18857,23,Female,Pune,869960.8677563771,2022-06-01,High
18858,25,Female,Delhi,705044.0763604084,2021-12-13,High
18859,33,Male,Kolkata,549143.1337935604,2021-07-15,Low
18860,31,Male,Pune,545809.0792742011,2020-10-04,Low
18861,24,Male,Delhi,200000.0,2023-07-23,High
18862,25,Male,Kolkata,841499.2749387459,2021-02-22,High
18863,27,Male,Mumbai,857954.9360479218,2024-07-20,High
18864,44,Male,Kolkata,562040.7011726892,2020-06-10,Low
18865,26,Female,Ahmedabad,730043.7060278598,2023-03-27,High
18866,24,Male,Ahmedabad,439438.7296278516,2021-02-23,High
18867,31,Male,Pune,933133.0525013558,2024-02-09,Low
18868,64,Male,Hyderabad,699852.2204379651,2025-03-19,Medium
18869,40,Male,Hyderabad,992647.5234319675,2020-02-23,Low
18870,35,Female,Chennai,719469.7765815877,2022-06-09,Low
18871,42,Male,Ahmedabad,553075.0376366236,2024-07-16,Low
18872,64,Female,Hyderabad,666020.1581804311,2024-08-12,Medium
18873,49,Female,Jaipur,1177025.2936172946,2024-06-23,Low
18874,42,Male,Bengaluru,1324018.2071291546,2025-05-13,Low
18875,57,Male,Jaipur,423243.36796336836,2024-05-26,Medium
18876,45,Female,Delhi,1026429.6997227161,2023-07-02,Low
18877,59,Male,Kolkata,522933.120132014,2022-10-02,Medium
18878,38,Male,Chennai,610029.0717568663,2023-07-04,Low
18879,43,Male,Chennai,852245.0756272338,2023-11-24,Low
18880,40,Female,Kolkata,922334.7358230792,2025-10-22,Low
18881,31,Male,Lucknow,617949.5369443824,2025-07-31,Low
18882,32,Female,Pune,952537.1328526505,2021-10-13,Low
18883,59,Female,Hyderabad,1096055.7675476046,2023-10-12,Medium
18884,23,Female,Hyderabad,982119.084236847,2020-05-29,High
18885,54,Male,Jaipur,558443.6874006877,2024-09-10,Low
18886,64,Female,Hyderabad,688825.883907824,2025-08-23,Medium
18887,52,Male,Ahmedabad,1018811.37153568,2023-07-14,Low
18888,56,Female,Lucknow,1187847.5514892568,2024-07-16,Medium
18889,58,Male,Mumbai,482263.4591327198,2024-02-05,Medium
18890,57,Male,Hyderabad,875690.4726023127,2020-06-14,Medium
18891,44,Female,Delhi,983574.696686727,2023-07-30,Low
18892,57,Female,Lucknow,450873.9493876889,2020-04-11,Medium
18893,61,Female,Chennai,1054720.36392778,2020-06-16,Medium
18894,60,Male,Delhi,1328713.9297301155,2023-12-02,Medium
18895,47,Male,Pune,965956.9767429958,2025-05-12,Low
18896,46,Male,Lucknow,941422.471253227,2022-03-26,Low
18897,38,Female,Pune,612190.6330343409,2025-11-24,Low
18898,36,Male,Jaipur,677413.3585229465,2025-05-16,Low
18899,58,Male,Hyderabad,638191.0226074184,2024-10-04,Medium
18900,25,Male,Chennai,578894.9241352874,2024-06-08,High
18901,43,Female,Bengaluru,739464.1884671845,2022-03-11,Low
18902,38,Female,Pune,877299.0285267422,2020-12-29,Low
18903,43,Male,Chennai,585601.0536200588,2022-09-29,Low
18904,38,Female,Jaipur,713149.6785651849,2022-11-23,Low
18905,35,Female,Pune,879735.1476049873,2025-12-05,Low
18906,35,Female,Hyderabad,270808.9358592619,2025-06-06,Low
18907,38,Female,Pune,1037318.2902009254,2021-12-21,Low
18908,29,Female,Mumbai,853260.5409530622,2023-01-31,High
18909,55,Female,Delhi,856676.2795446523,2021-03-24,Low
18910,47,Female,Bengaluru,1089088.8715118158,2024-04-03,Low
18911,51,Female,Chennai,1034536.1982884954,2023-03-05,Low
18912,43,Female,Chennai,951820.7997024338,2020-05-24,Low
18913,37,Male,Pune,,2024-08-07,Low
18914,51,Male,Jaipur,797557.454360628,2021-08-27,Low
18915,37,Female,Lucknow,654775.6906349566,2020-06-20,Low
18916,59,Female,Jaipur,559808.7765046332,2024-10-06,Medium
18917,45,Female,Kolkata,896830.0331724884,2025-08-07,Low
18918,57,Female,Pune,898525.608709755,2025-04-26,Medium
18919,56,Male,Ahmedabad,835285.9666246506,2020-04-08,Medium
18920,27,Female,Hyderabad,463999.55624991475,2024-02-23,High
18921,25,Male,Pune,,2022-01-30,High
18922,39,Male,Kolkata,813899.2487327578,2021-04-17,Low
18923,27,Male,Ahmedabad,341524.5458536922,2022-09-18,High
18924,47,Male,Mumbai,879477.6171433609,2021-11-04,Low
18925,58,Male,Chennai,1287160.480629384,2023-01-19,Medium
18926,48,Male,Bengaluru,882806.20962448,2021-11-10,Low
18927,62,Female,Jaipur,690867.8520720626,2021-08-04,Medium
18928,32,Female,Jaipur,538541.2481345859,2023-01-10,Low
18929,59,Male,Bengaluru,655829.6696941771,2025-10-01,Medium
18930,37,Female,Lucknow,790774.4677469364,2023-12-13,Low
18931,40,Male,Delhi,1068229.0576081022,2023-11-19,Low
18932,64,Female,Chennai,835062.0793709315,2025-01-19,Medium
18933,36,Male,Hyderabad,727070.5614866479,2025-04-29,Low
18934,47,Male,Pune,968265.9416906653,2025-09-09,Low
18935,62,Female,Ahmedabad,1169011.9128524237,2020-11-30,Medium
18936,52,Male,Hyderabad,878384.5749961885,2025-01-08,Low
18937,40,Female,Bengaluru,847807.2133100596,2025-08-17,Low
18938,45,Male,Jaipur,385011.69874613045,2020-06-14,Low
18939,30,Female,Ahmedabad,459552.8394701771,2024-12-09,Low
18940,44,Female,Pune,427545.75877632614,2024-09-19,Low
18941,25,Female,Ahmedabad,752179.4610114348,2022-03-18,High
18942,31,Female,Ahmedabad,591553.1534640299,2025-02-20,Low
18943,30,Female,Lucknow,675988.4023836344,2023-06-15,Low
18944,40,Male,Ahmedabad,588381.6208820204,2021-09-11,Low
18945,36,Male,Mumbai,610456.1178958879,2020-12-31,Low
18946,55,Female,Hyderabad,336467.5309025883,2022-04-22,Low
18947,63,Male,Lucknow,854998.2723123457,2021-03-02,Medium
18948,40,Male,Pune,975038.5150332437,2022-12-10,Low
18949,42,Female,Kolkata,817428.6651860545,2021-10-22,Low
18950,55,Female,Bengaluru,891220.0959628081,2020-06-02,Low
18951,38,Male,Bengaluru,916269.8707274074,2022-11-26,Low
18952,39,Female,Hyderabad,906296.9682997924,2021-01-01,Low
18953,38,Female,Lucknow,1011627.7030017956,2024-01-09,Low
18954,23,Female,Kolkata,1097677.2760633186,2020-09-02,High
18955,22,Male,Mumbai,1194583.8824041346,2020-01-15,High
18956,64,Female,Lucknow,318560.09125319315,2023-01-16,Medium
18957,31,Male,Hyderabad,916792.8252631075,2023-05-07,Low
18958,58,Female,Jaipur,497482.3717080449,2020-07-05,Medium
18959,26,Male,Pune,1151538.7225739132,2020-04-17,High
18960,33,Female,Kolkata,816514.5055249527,2020-10-21,Low
18961,57,Female,Chennai,869082.9840533134,2023-05-25,Medium
18962,52,Female,Delhi,829304.7190441069,2020-01-28,Low
18963,59,Male,Delhi,852594.1372536564,2020-07-06,Medium
18964,30,Male,Kolkata,1211838.7570594847,2023-06-04,Low
18965,47,Male,Jaipur,1109910.1293389145,2022-07-07,Low
18966,36,Male,Jaipur,1201116.8302976338,2022-01-14,Low
18967,37,Female,Mumbai,751325.9707445726,2022-01-13,Low
18968,34,Female,Pune,,2025-05-08,Low
18969,46,Male,Pune,986823.7172736683,2025-01-21,Low
18970,51,Male,Lucknow,520880.73969785357,2024-03-26,Low
18971,28,Male,Delhi,709487.9696062269,2020-09-05,High
18972,25,Male,Lucknow,784468.0432009107,2020-04-06,High
18973,64,Male,Hyderabad,800506.6803141244,2022-02-12,Medium
18974,61,Male,Ahmedabad,960943.4013165566,2020-04-14,Medium
18975,59,Female,Kolkata,569150.3929581718,2022-01-13,Medium
18976,51,Male,Pune,956632.1271821391,2022-02-24,Low
18977,31,Male,Lucknow,752432.003837513,2025-02-11,Low
18978,51,Male,Kolkata,1450533.0991018019,2025-08-03,Low
18979,60,Female,Jaipur,402457.7443587015,2024-06-19,Medium
18980,28,Male,Lucknow,831873.0692256497,2020-03-06,High
18981,57,Female,Lucknow,953712.602247556,2020-06-16,Medium
18982,56,Female,Jaipur,697198.5535979875,2024-12-17,Medium
18983,45,Male,Kolkata,656546.5479899353,2025-10-07,Low
18984,60,Female,Kolkata,1131137.5644739019,2020-08-13,Medium
18985,57,Male,Jaipur,1010241.2300666217,2022-02-13,Medium
18986,41,Female,Lucknow,600304.2378206842,2023-01-29,Low
18987,53,Male,Jaipur,429269.53980861796,2022-04-30,Low
18988,60,Male,Bengaluru,947108.7130616738,2020-09-21,Medium
18989,47,Female,Pune,880694.1711213447,2021-05-02,Low
18990,47,Male,Bengaluru,942733.9552394275,2025-09-13,Low
18991,57,Male,Hyderabad,767199.1115317355,2021-01-07,Medium
18992,64,Female,Jaipur,1014693.2575705374,2023-08-18,Medium
18993,56,Female,Lucknow,1200092.9035192858,2020-12-20,Medium
18994,64,Male,Ahmedabad,1182613.8618470402,2024-06-15,Medium
18995,56,Female,Kolkata,595270.6271370423,2025-04-19,Medium
18996,33,Male,Kolkata,1424900.3886002654,2021-07-09,Low
18997,54,Female,Ahmedabad,964544.826122947,2024-12-26,Low
18998,57,Female,Delhi,443375.29559753125,2023-11-17,Medium
18999,35,Female,Chennai,909330.6844142014,2021-01-12,Low
19000,54,Male,Pune,857376.9743671482,2023-10-06,Low
19001,45,Male,Bengaluru,770853.0958916668,2022-07-03,Low
19002,36,Male,Ahmedabad,749159.9903765807,2024-12-18,Low
19003,52,Male,Bengaluru,975551.5247739345,2024-11-30,Low
19004,38,Male,Hyderabad,976530.9443097591,2022-09-21,Low
19005,33,Female,Lucknow,653331.1182235233,2024-10-19,Low
19006,43,Male,Lucknow,666038.8669233746,2022-01-29,Low
19007,44,Female,Kolkata,656249.333545371,2024-10-27,Low
19008,47,Female,Kolkata,756304.3814896789,2024-10-07,Low
19009,35,Female,Delhi,1021611.4743823649,2023-12-17,Low
19010,33,Male,Delhi,1100635.867156222,2022-11-15,Low
19011,25,Female,Bengaluru,746427.7000687915,2021-04-25,High
19012,34,Male,Bengaluru,1074732.1723782276,2021-04-24,Low
19013,39,Male,Hyderabad,910423.4761409729,2021-01-29,Low
19014,64,Male,Hyderabad,833261.1134168715,2025-04-23,Medium
19015,49,Male,Hyderabad,1266882.897015678,2022-10-09,Low
19016,59,Female,Lucknow,882278.8069995192,2021-08-22,Medium
19017,62,Male,Lucknow,766151.7512565135,2020-06-24,Medium
19018,40,Female,Bengaluru,1008925.2371714519,2024-03-18,Low
19019,64,Female,Mumbai,492286.8099905733,2024-05-24,Medium
19020,59,Male,Jaipur,745162.8908978779,2020-05-06,Medium
19021,24,Female,Delhi,865441.4398781889,2024-03-25,High
19022,40,Female,Bengaluru,979842.8418676541,2023-10-30,Low
19023,41,Female,Delhi,860265.5820495293,2025-07-21,Low
19024,46,Male,Kolkata,477736.9009831284,2023-01-19,Low
19025,32,Female,Kolkata,578761.5376260829,2025-06-06,Low
19026,38,Male,Mumbai,692248.2900597218,2022-03-08,Low
19027,56,Male,Hyderabad,860393.4897548,2024-01-12,Medium
19028,35,Male,Lucknow,475768.8863345524,2021-08-05,Low
19029,60,Male,Chennai,1152273.372797334,2022-10-21,Medium
19030,40,Female,Kolkata,878227.0110997525,2020-11-24,Low
19031,24,Female,Chennai,,2023-10-29,High
19032,55,Female,Bengaluru,756709.3404362825,2022-12-20,Low
19033,62,Male,Bengaluru,439169.3248647117,2023-05-19,Medium
19034,43,Female,Bengaluru,822702.8283157842,2020-12-05,Low
19035,59,Male,Kolkata,987058.5059021227,2021-11-21,Medium
19036,48,Female,Hyderabad,761683.5935064597,2021-02-18,Low
19037,42,Male,Hyderabad,1067289.5339704535,2022-07-29,Low
19038,62,Male,Bengaluru,784418.7562386934,2021-05-28,Medium
19039,52,Male,Hyderabad,974006.5293328722,2020-08-18,Low
19040,48,Male,Ahmedabad,772318.195344057,2024-11-04,Low
19041,58,Female,Bengaluru,894836.804702763,2021-12-31,Medium
19042,23,Male,Lucknow,1017031.4345103612,2020-07-28,High
19043,30,Female,Bengaluru,529896.3761613783,2023-02-27,Low
19044,40,Female,Kolkata,961829.2417975534,2022-09-18,Low
19045,63,Female,Mumbai,1063577.5748005253,2023-05-17,Medium
19046,57,Male,Lucknow,1347596.9406936122,2020-01-03,Medium
19047,31,Male,Kolkata,817787.9529639079,2025-05-19,Low
19048,61,Male,Jaipur,275198.43620507873,2025-08-13,Medium
19049,60,Female,Bengaluru,354790.8253497314,2023-04-02,Medium
19050,28,Male,Delhi,578210.9249523629,2022-11-01,High
19051,25,Male,Bengaluru,1120605.5248630121,2021-09-21,High
19052,36,Female,Bengaluru,1349188.2800339977,2020-02-23,Low
19053,33,Male,Delhi,698386.6953070587,2021-01-07,Low
19054,27,Female,Hyderabad,813312.9350674932,2024-06-17,High
19055,30,Female,Ahmedabad,200000.0,2021-04-08,Low
19056,56,Female,Pune,962841.9267048528,2023-08-16,Medium
19057,29,Male,Lucknow,833603.6459594234,2022-03-21,High
19058,28,Male,Jaipur,737492.2787059734,2023-08-11,High
19059,25,Female,Ahmedabad,559107.7874951952,2020-01-02,High
19060,34,Female,Pune,711898.8148281396,2022-12-11,Low
19061,40,Male,Kolkata,463691.26416550844,2025-03-22,Low
19062,28,Male,Bengaluru,584810.1912881817,2020-11-05,High
19063,31,Female,Lucknow,482343.8447981025,2020-08-21,Low
19064,46,Female,Hyderabad,545765.6424174544,2020-07-31,Low
19065,56,Female,Ahmedabad,511213.65979038394,2023-07-20,Medium
19066,46,Male,Delhi,944266.5359650232,2024-09-09,Low
19067,50,Female,Kolkata,512543.0042456826,2024-12-22,Low
19068,33,Male,Mumbai,786924.1247405709,2020-07-20,Low
19069,61,Female,Pune,527011.1496760687,2023-01-08,Medium
19070,33,Male,Hyderabad,536815.3130909047,2022-07-28,Low
19071,27,Female,Mumbai,526971.6786464441,2020-02-12,High
19072,31,Male,Chennai,1044403.3988951013,2021-03-19,Low
19073,23,Male,Chennai,754363.9848376113,2020-09-29,High
19074,46,Male,Kolkata,613207.3063023452,2020-05-21,Low
19075,28,Male,Ahmedabad,548970.9643098055,2023-04-15,High
19076,61,Male,Hyderabad,463916.6952581175,2023-03-11,Medium
19077,44,Male,Pune,620410.0060309453,2021-12-08,Low
19078,32,Female,Hyderabad,440858.52688613604,2023-06-13,Low
19079,57,Female,Delhi,691344.5628757006,2021-10-05,Medium
19080,44,Female,Ahmedabad,623045.0130882538,2024-08-25,Low
19081,64,Male,Chennai,605193.9245408119,2021-12-26,Medium
19082,28,Male,Lucknow,1109556.606129256,2023-01-18,High
19083,48,Female,Hyderabad,738993.3567122379,2021-07-21,Low
19084,34,Male,Delhi,754479.0171634584,2022-01-08,Low
19085,38,Male,Pune,1120495.1153652892,2025-05-19,Low
